,FileName,Label,Length
16074,LA_T_6690256,spoof,4.2631875
16075,LA_T_6691230,spoof,3.3683125
16076,LA_T_6691398,spoof,5.3054375
16077,LA_T_6692146,spoof,5.322125
16078,LA_T_6692547,spoof,2.9935625
16079,LA_T_6692628,bonafide,3.0690625
16080,LA_T_6692714,spoof,3.3771875
16081,LA_T_6692749,spoof,1.5120625
16082,LA_T_6693334,spoof,8.788875
16083,LA_T_6694432,spoof,3.3234375
16084,LA_T_6694479,spoof,1.702875
16085,LA_T_6694697,spoof,4.172375
16086,LA_T_6694806,spoof,2.049125
16087,LA_T_6695076,spoof,3.142125
16088,LA_T_6695287,spoof,3.027375
16089,LA_T_6695755,spoof,3.42175
16090,LA_T_6698424,bonafide,3.749625
16091,LA_T_6698994,bonafide,6.8608125
16092,LA_T_6699300,spoof,2.3068125
16093,LA_T_6699667,spoof,3.6320625
16094,LA_T_6700031,spoof,1.7893125
16095,LA_T_6700033,spoof,4.729
16096,LA_T_6701769,spoof,3.5425
16097,LA_T_6701778,spoof,4.7751875
16098,LA_T_6702037,spoof,2.428125
16099,LA_T_6702083,spoof,2.9418125
16100,LA_T_6702279,spoof,3.4968125
16101,LA_T_6702446,spoof,1.756125
16102,LA_T_6702634,spoof,4.8175
16103,LA_T_6702707,spoof,1.8609375
16104,LA_T_6702886,spoof,3.783375
16105,LA_T_6703047,spoof,2.4445625
16106,LA_T_6703105,spoof,4.5314375
16107,LA_T_6703275,bonafide,3.154375
16108,LA_T_6703383,spoof,3.27975
16109,LA_T_6704104,spoof,4.8325
16110,LA_T_6704257,spoof,3.714125
16111,LA_T_6704810,bonafide,2.516375
16112,LA_T_6704890,spoof,3.45575
16113,LA_T_6704957,spoof,2.4788125
16114,LA_T_6705592,spoof,4.0099375
16115,LA_T_6705753,spoof,1.4018125
16116,LA_T_6705948,spoof,3.5396875
16117,LA_T_6706091,spoof,2.5626875
16118,LA_T_6706851,spoof,4.82375
16119,LA_T_6707083,spoof,2.157875
16120,LA_T_6707110,spoof,3.098625
16121,LA_T_6707276,spoof,4.7453125
16122,LA_T_6708206,spoof,2.8750625
16123,LA_T_6708506,spoof,3.666125
16124,LA_T_6708956,bonafide,3.282375
16125,LA_T_6710070,spoof,5.9761875
16126,LA_T_6710107,spoof,3.5854375
16127,LA_T_6710286,spoof,3.543
16128,LA_T_6710807,bonafide,7.80875
16129,LA_T_6711088,spoof,2.4728125
16130,LA_T_6711546,spoof,1.4801875
16131,LA_T_6712023,spoof,3.914125
16132,LA_T_6713025,spoof,2.8149375
16133,LA_T_6713123,spoof,2.3056875
16134,LA_T_6713305,spoof,4.3474375
16135,LA_T_6713698,spoof,2.831375
16136,LA_T_6713867,spoof,3.5785
16137,LA_T_6714261,spoof,2.52675
16138,LA_T_6714478,spoof,3.972375
16139,LA_T_6714886,spoof,3.830125
16140,LA_T_6715221,spoof,2.46275
16141,LA_T_6715532,bonafide,2.3823125
16142,LA_T_6716046,spoof,8.714125
16143,LA_T_6716713,spoof,2.1940625
16144,LA_T_6717373,spoof,3.7953125
16145,LA_T_6717582,spoof,3.486125
16146,LA_T_6717796,spoof,2.04525
16147,LA_T_6718369,spoof,1.2778125
16148,LA_T_6718805,spoof,2.45375
16149,LA_T_6720010,spoof,5.0818125
16150,LA_T_6720241,bonafide,3.7065625
16151,LA_T_6720491,spoof,2.9909375
16152,LA_T_6720666,spoof,2.632375
16153,LA_T_6721304,spoof,3.8146875
16154,LA_T_6721654,bonafide,4.047125
16155,LA_T_6722790,bonafide,3.359875
16156,LA_T_6723005,spoof,2.139375
16157,LA_T_6723039,spoof,1.4958125
16158,LA_T_6723416,spoof,5.34025
16159,LA_T_6723477,spoof,5.7014375
16160,LA_T_6723747,spoof,3.5855625
16161,LA_T_6724576,bonafide,5.7133125
16162,LA_T_6725057,bonafide,4.2191875
16163,LA_T_6725220,spoof,3.4440625
16164,LA_T_6725389,spoof,1.618
16165,LA_T_6726155,bonafide,3.623375
16166,LA_T_6726993,spoof,3.238375
16167,LA_T_6727178,spoof,2.857
16168,LA_T_6727856,bonafide,3.6235625
16169,LA_T_6727945,spoof,3.7909375
16170,LA_T_6728123,spoof,5.39325
16171,LA_T_6728330,spoof,2.76575
16172,LA_T_6728773,spoof,6.8198125
16173,LA_T_6728808,spoof,5.3325625
16174,LA_T_6728875,spoof,4.2255625
16175,LA_T_6729066,spoof,6.6785
16176,LA_T_6729623,spoof,3.2625625
16177,LA_T_6730166,spoof,1.8698125
16178,LA_T_6730755,spoof,1.6681875
16179,LA_T_6731739,bonafide,3.44975
16180,LA_T_6732027,spoof,4.4679375
16181,LA_T_6732309,spoof,5.394125
16182,LA_T_6732702,spoof,3.3728125
16183,LA_T_6732936,bonafide,2.85525
16184,LA_T_6733358,spoof,1.0823125
16185,LA_T_6733793,spoof,3.76625
16186,LA_T_6734109,spoof,3.161
16187,LA_T_6734387,spoof,3.6468125
16188,LA_T_6734483,spoof,3.0606875
16189,LA_T_6734705,spoof,2.8948125
16190,LA_T_6734950,bonafide,2.986375
16191,LA_T_6735068,spoof,3.6196875
16192,LA_T_6735273,spoof,2.1511875
16193,LA_T_6735601,spoof,2.7124375
16194,LA_T_6736042,spoof,2.889875
16195,LA_T_6736056,spoof,2.5513125
16196,LA_T_6736353,spoof,1.45
16197,LA_T_6736628,bonafide,2.5971875
16198,LA_T_6737249,spoof,3.646375
16199,LA_T_6738569,spoof,4.5561875
16200,LA_T_6738625,spoof,5.9499375
16201,LA_T_6738842,spoof,1.2788125
16202,LA_T_6738844,spoof,3.7708125
16203,LA_T_6738926,spoof,3.6370625
16204,LA_T_6739381,spoof,2.4349375
16205,LA_T_6739506,spoof,4.138625
16206,LA_T_6739861,spoof,5.7981875
16207,LA_T_6739975,spoof,2.683625
16208,LA_T_6740492,bonafide,6.1850625
16209,LA_T_6740543,spoof,2.468125
16210,LA_T_6740559,spoof,1.964375
16211,LA_T_6741673,spoof,2.0075
16212,LA_T_6741782,spoof,2.7361875
16213,LA_T_6741830,spoof,3.964125
16214,LA_T_6741908,bonafide,2.384625
16215,LA_T_6742582,bonafide,2.6785
16216,LA_T_6743297,spoof,4.0325
16217,LA_T_6743393,spoof,6.437625
16218,LA_T_6743610,spoof,2.6005
16219,LA_T_6744262,spoof,3.0264375
16220,LA_T_6744301,spoof,3.92575
16221,LA_T_6744421,bonafide,3.87375
16222,LA_T_6744555,spoof,2.738375
16223,LA_T_6744793,spoof,2.813375
16224,LA_T_6744969,spoof,1.8733125
16225,LA_T_6745099,spoof,2.81025
16226,LA_T_6746889,spoof,1.71725
16227,LA_T_6746965,bonafide,2.893875
16228,LA_T_6747050,spoof,3.1760625
16229,LA_T_6747076,spoof,2.0089375
16230,LA_T_6747527,spoof,3.112625
16231,LA_T_6747901,spoof,2.2110625
16232,LA_T_6747996,spoof,2.344625
16233,LA_T_6749249,spoof,5.7541875
16234,LA_T_6749461,spoof,4.65875
16235,LA_T_6750168,spoof,3.3696875
16236,LA_T_6750279,spoof,2.3436875
16237,LA_T_6750424,spoof,4.557375
16238,LA_T_6750868,spoof,1.7315625
16239,LA_T_6750928,spoof,6.746875
16240,LA_T_6751029,spoof,3.358625
16241,LA_T_6751630,spoof,3.893125
16242,LA_T_6751664,spoof,4.73775
16243,LA_T_6752270,spoof,3.7936875
16244,LA_T_6752468,spoof,6.689625
16245,LA_T_6752603,spoof,4.0091875
16246,LA_T_6752632,spoof,2.5914375
16247,LA_T_6753011,spoof,4.2506875
16248,LA_T_6753438,spoof,2.1371875
16249,LA_T_6753654,spoof,3.045625
16250,LA_T_6754577,spoof,4.3958125
16251,LA_T_6755629,spoof,4.1764375
16252,LA_T_6755647,spoof,5.9471875
16253,LA_T_6755916,spoof,3.492875
16254,LA_T_6755961,spoof,6.0125625
16255,LA_T_6756152,spoof,2.7015
16256,LA_T_6756338,spoof,1.855375
16257,LA_T_6756379,bonafide,3.708625
16258,LA_T_6756657,spoof,2.8430625
16259,LA_T_6756969,bonafide,2.5986875
16260,LA_T_6758106,spoof,3.2279375
16261,LA_T_6759705,spoof,1.842125
16262,LA_T_6759930,spoof,2.087625
16263,LA_T_6760252,spoof,2.646625
16264,LA_T_6760264,bonafide,4.3924375
16265,LA_T_6760364,bonafide,3.1925
16266,LA_T_6760468,spoof,1.8768125
16267,LA_T_6760564,spoof,3.583375
16268,LA_T_6760658,spoof,3.7475625
16269,LA_T_6760702,spoof,2.033
16270,LA_T_6761178,spoof,6.674125
16271,LA_T_6761759,spoof,6.188125
16272,LA_T_6761774,spoof,2.149375
16273,LA_T_6762145,spoof,3.0014375
16274,LA_T_6762570,spoof,2.85675
16275,LA_T_6762809,spoof,5.9244375
16276,LA_T_6763132,spoof,1.48125
16277,LA_T_6763144,spoof,6.084625
16278,LA_T_6763261,spoof,3.241125
16279,LA_T_6763294,spoof,7.1566875
16280,LA_T_6763381,spoof,2.2785
16281,LA_T_6763611,bonafide,1.5793125
16282,LA_T_6764029,spoof,1.3289375
16283,LA_T_6764529,spoof,4.423875
16284,LA_T_6765944,spoof,2.68025
16285,LA_T_6766056,bonafide,2.725375
16286,LA_T_6766154,spoof,1.4013125
16287,LA_T_6766256,spoof,2.4696875
16288,LA_T_6766425,spoof,3.9585625
16289,LA_T_6767121,spoof,8.3829375
16290,LA_T_6767811,bonafide,3.0268125
16291,LA_T_6768189,spoof,4.9934375
16292,LA_T_6768286,spoof,3.41075
16293,LA_T_6768659,bonafide,2.766125
16294,LA_T_6768753,spoof,5.743625
16295,LA_T_6769530,spoof,3.6095625
16296,LA_T_6769626,spoof,3.9658125
16297,LA_T_6769629,spoof,3.2653125
16298,LA_T_6769763,bonafide,3.90625
16299,LA_T_6770388,spoof,5.748625
16300,LA_T_6770778,spoof,1.50875
16301,LA_T_6770833,spoof,3.06175
16302,LA_T_6771111,spoof,6.159625
16303,LA_T_6771471,spoof,2.9029375
16304,LA_T_6771576,spoof,2.694
16305,LA_T_6771766,bonafide,6.51875
16306,LA_T_6771904,spoof,1.9150625
16307,LA_T_6772040,spoof,3.705875
16308,LA_T_6773277,spoof,3.3219375
16309,LA_T_6774071,bonafide,2.344125
16310,LA_T_6774634,bonafide,3.1051875
16311,LA_T_6775170,spoof,3.5995625
16312,LA_T_6775404,spoof,5.413125
16313,LA_T_6775812,spoof,1.9635
16314,LA_T_6776173,bonafide,3.234125
16315,LA_T_6776495,spoof,5.1748125
16316,LA_T_6778527,spoof,2.30125
16317,LA_T_6778586,spoof,2.859375
16318,LA_T_6778841,bonafide,2.9378125
16319,LA_T_6778995,spoof,4.0124375
16320,LA_T_6779333,spoof,4.760875
16321,LA_T_6779833,spoof,2.6889375
16322,LA_T_6780200,spoof,1.96475
16323,LA_T_6780223,spoof,2.665875
16324,LA_T_6780225,spoof,2.2016875
16325,LA_T_6780253,bonafide,1.7910625
16326,LA_T_6780647,spoof,1.9538125
16327,LA_T_6780792,spoof,2.1995
16328,LA_T_6780912,spoof,5.5816875
16329,LA_T_6781198,spoof,2.511
16330,LA_T_6781597,spoof,1.7518125
16331,LA_T_6782657,spoof,4.084125
16332,LA_T_6782925,spoof,2.902375
16333,LA_T_6783309,spoof,2.3849375
16334,LA_T_6783567,spoof,3.61575
16335,LA_T_6783581,spoof,2.1479375
16336,LA_T_6784351,spoof,3.6279375
16337,LA_T_6784918,bonafide,3.83375
16338,LA_T_6785598,spoof,5.1576875
16339,LA_T_6785696,spoof,8.918625
16340,LA_T_6785937,spoof,4.385625
16341,LA_T_6785941,spoof,5.0141875
16342,LA_T_6785961,spoof,2.723875
16343,LA_T_6786000,spoof,3.1568125
16344,LA_T_6786072,spoof,4.1388125
16345,LA_T_6786782,spoof,3.4898125
16346,LA_T_6786786,spoof,1.9135625
16347,LA_T_6787383,spoof,1.498125
16348,LA_T_6787511,spoof,2.4028125
16349,LA_T_6787640,spoof,6.64225
16350,LA_T_6787691,spoof,5.983625
16351,LA_T_6787706,spoof,5.2513125
16352,LA_T_6787944,spoof,5.9801875
16353,LA_T_6788308,spoof,3.370125
16354,LA_T_6788574,spoof,4.133625
16355,LA_T_6789290,bonafide,3.6665
16356,LA_T_6790169,spoof,4.75375
16357,LA_T_6790280,spoof,5.3189375
16358,LA_T_6790729,spoof,2.6219375
16359,LA_T_6791822,spoof,2.221
16360,LA_T_6792161,spoof,4.24825
16361,LA_T_6792321,spoof,6.7404375
16362,LA_T_6792754,spoof,8.0786875
16363,LA_T_6794021,spoof,4.145
16364,LA_T_6794967,spoof,3.11225
16365,LA_T_6795061,spoof,3.5765625
16366,LA_T_6795224,spoof,1.03325
16367,LA_T_6795317,spoof,2.6334375
16368,LA_T_6795698,spoof,2.93225
16369,LA_T_6795771,spoof,2.50225
16370,LA_T_6795772,spoof,6.271125
16371,LA_T_6795802,spoof,1.0550625
16372,LA_T_6795804,bonafide,5.415375
16373,LA_T_6795915,spoof,4.5034375
16374,LA_T_6796337,spoof,3.19675
16375,LA_T_6796351,spoof,3.883625
16376,LA_T_6796628,spoof,2.0553125
16377,LA_T_6796768,spoof,2.7645
16378,LA_T_6797729,spoof,3.2725625
16379,LA_T_6798403,spoof,1.8729375
16380,LA_T_6799145,spoof,1.9965625
16381,LA_T_6799312,bonafide,3.4088125
16382,LA_T_6801459,spoof,4.0908125
16383,LA_T_6801489,spoof,9.266375
16384,LA_T_6801887,spoof,0.90825
16385,LA_T_6801990,spoof,3.7614375
16386,LA_T_6802522,spoof,8.3505
16387,LA_T_6802806,spoof,2.920875
16388,LA_T_6803180,spoof,2.502125
16389,LA_T_6803239,spoof,3.834625
16390,LA_T_6804257,spoof,3.7083125
16391,LA_T_6804590,bonafide,2.253875
16392,LA_T_6804606,spoof,1.74775
16393,LA_T_6804877,spoof,3.8730625
16394,LA_T_6805011,spoof,3.5249375
16395,LA_T_6805278,spoof,2.0849375
16396,LA_T_6805476,spoof,2.954125
16397,LA_T_6805673,spoof,2.8431875
16398,LA_T_6807168,bonafide,3.533875
16399,LA_T_6807523,spoof,4.1474375
16400,LA_T_6807585,spoof,2.9334375
16401,LA_T_6807594,spoof,3.6560625
16402,LA_T_6807727,spoof,4.5889375
16403,LA_T_6807897,spoof,3.9671875
16404,LA_T_6808563,spoof,7.503375
16405,LA_T_6808825,bonafide,3.832625
16406,LA_T_6809157,spoof,4.2623125
16407,LA_T_6809233,spoof,3.322125
16408,LA_T_6809703,spoof,3.688125
16409,LA_T_6810461,spoof,5.5246875
16410,LA_T_6810695,spoof,2.7721875
16411,LA_T_6810923,spoof,2.7735
16412,LA_T_6811096,spoof,3.4866875
16413,LA_T_6811138,spoof,3.279
16414,LA_T_6811195,spoof,5.32825
16415,LA_T_6812161,spoof,4.7316875
16416,LA_T_6812180,spoof,4.737125
16417,LA_T_6812192,bonafide,2.63975
16418,LA_T_6812855,bonafide,3.021625
16419,LA_T_6813077,spoof,4.306
16420,LA_T_6813154,spoof,2.770625
16421,LA_T_6813768,spoof,4.0540625
16422,LA_T_6813958,bonafide,4.3463125
16423,LA_T_6814023,spoof,5.015875
16424,LA_T_6814249,spoof,3.7376875
16425,LA_T_6814303,spoof,1.9429375
16426,LA_T_6814597,spoof,4.569625
16427,LA_T_6815217,spoof,5.8009375
16428,LA_T_6815449,spoof,3.5841875
16429,LA_T_6815473,spoof,3.227625
16430,LA_T_6815657,spoof,2.9844375
16431,LA_T_6815714,spoof,1.3075
16432,LA_T_6816405,bonafide,3.1094375
16433,LA_T_6816519,spoof,4.2590625
16434,LA_T_6816591,bonafide,2.97925
16435,LA_T_6816701,spoof,6.6925
16436,LA_T_6817324,spoof,3.022125
16437,LA_T_6817397,spoof,1.606875
16438,LA_T_6818066,spoof,3.7119375
16439,LA_T_6818468,spoof,2.6383125
16440,LA_T_6820551,spoof,2.90625
16441,LA_T_6821037,spoof,3.7553125
16442,LA_T_6821060,spoof,3.678625
16443,LA_T_6821539,spoof,3.1250625
16444,LA_T_6821750,spoof,2.9074375
16445,LA_T_6821908,spoof,1.1355
16446,LA_T_6822625,bonafide,3.2379375
16447,LA_T_6822716,spoof,1.7070625
16448,LA_T_6823625,spoof,2.7261875
16449,LA_T_6823745,spoof,5.0800625
16450,LA_T_6823968,spoof,4.4823125
16451,LA_T_6824996,spoof,3.8264375
16452,LA_T_6825533,spoof,1.9725625
16453,LA_T_6825670,spoof,6.2253125
16454,LA_T_6826251,spoof,1.91475
16455,LA_T_6826857,spoof,3.8871875
16456,LA_T_6827069,spoof,3.4410625
16457,LA_T_6827730,spoof,2.9603125
16458,LA_T_6828008,spoof,6.0916875
16459,LA_T_6828664,spoof,3.38
16460,LA_T_6828754,spoof,2.53425
16461,LA_T_6828756,spoof,3.6585
16462,LA_T_6828781,spoof,2.4525
16463,LA_T_6828815,spoof,2.33675
16464,LA_T_6829087,spoof,2.2978125
16465,LA_T_6829940,spoof,3.7065
16466,LA_T_6830103,spoof,2.4823125
16467,LA_T_6830301,spoof,4.6069375
16468,LA_T_6830305,spoof,2.1246875
16469,LA_T_6831087,spoof,1.615625
16470,LA_T_6831327,spoof,4.566625
16471,LA_T_6831937,spoof,5.9555
16472,LA_T_6832164,spoof,1.661
16473,LA_T_6832495,spoof,2.97975
16474,LA_T_6833119,spoof,7.717375
16475,LA_T_6833324,spoof,2.7625
16476,LA_T_6833400,spoof,2.4380625
16477,LA_T_6834033,spoof,3.9996875
16478,LA_T_6834916,spoof,3.201375
16479,LA_T_6834976,spoof,2.802
16480,LA_T_6835345,bonafide,3.028
16481,LA_T_6836355,spoof,2.3865
16482,LA_T_6837574,spoof,5.713625
16483,LA_T_6837643,spoof,4.5920625
16484,LA_T_6837956,spoof,4.563375
16485,LA_T_6838056,spoof,3.1061875
16486,LA_T_6838120,spoof,4.6458125
16487,LA_T_6838169,spoof,5.51325
16488,LA_T_6838294,spoof,3.6575625
16489,LA_T_6838314,spoof,2.2288125
16490,LA_T_6838359,spoof,3.962875
16491,LA_T_6838433,spoof,6.3335625
16492,LA_T_6838448,spoof,1.7858125
16493,LA_T_6838468,spoof,3.32425
16494,LA_T_6838505,spoof,3.3368125
16495,LA_T_6838646,spoof,6.90775
16496,LA_T_6838684,spoof,4.114625
16497,LA_T_6839158,bonafide,3.196625
16498,LA_T_6839207,spoof,4.1410625
16499,LA_T_6839267,spoof,3.577
16500,LA_T_6839784,spoof,3.6514375
16501,LA_T_6840545,spoof,3.8401875
16502,LA_T_6840879,spoof,3.106875
16503,LA_T_6840997,spoof,2.41975
16504,LA_T_6841490,spoof,4.56275
16505,LA_T_6842084,spoof,2.07725
16506,LA_T_6842236,spoof,3.494375
16507,LA_T_6842441,spoof,3.4766875
16508,LA_T_6842527,spoof,2.2490625
16509,LA_T_6842563,bonafide,3.3188125
16510,LA_T_6842849,spoof,3.7513125
16511,LA_T_6843185,spoof,3.384125
16512,LA_T_6843616,spoof,5.4515625
16513,LA_T_6844064,spoof,2.810625
16514,LA_T_6844482,spoof,3.3630625
16515,LA_T_6844724,spoof,5.2460625
16516,LA_T_6845364,spoof,2.1221875
16517,LA_T_6845393,spoof,4.2438125
16518,LA_T_6845826,spoof,4.2264375
16519,LA_T_6846066,spoof,2.6263125
16520,LA_T_6846447,spoof,1.3106875
16521,LA_T_6846901,spoof,2.426625
16522,LA_T_6847620,spoof,3.1270625
16523,LA_T_6847698,spoof,3.371875
16524,LA_T_6848198,spoof,6.212875
16525,LA_T_6848687,spoof,2.284375
16526,LA_T_6848689,spoof,2.21675
16527,LA_T_6849040,bonafide,3.368625
16528,LA_T_6849718,spoof,1.1870625
16529,LA_T_6850123,spoof,2.302125
16530,LA_T_6850503,spoof,1.3903125
16531,LA_T_6851353,spoof,3.574125
16532,LA_T_6852326,spoof,2.3384375
16533,LA_T_6852622,spoof,3.3068125
16534,LA_T_6853883,spoof,6.2435
16535,LA_T_6853981,spoof,2.812375
16536,LA_T_6854749,spoof,4.1103125
16537,LA_T_6854881,spoof,8.046625
16538,LA_T_6854929,spoof,1.5133125
16539,LA_T_6855073,spoof,3.5148125
16540,LA_T_6855325,spoof,2.9193125
16541,LA_T_6855446,spoof,2.6506875
16542,LA_T_6856715,bonafide,2.341375
16543,LA_T_6856821,spoof,2.201
16544,LA_T_6857170,spoof,1.5976875
16545,LA_T_6857553,spoof,3.56575
16546,LA_T_6858410,spoof,3.3433125
16547,LA_T_6858471,bonafide,3.0196875
16548,LA_T_6858608,bonafide,5.49925
16549,LA_T_6859091,spoof,2.9283125
16550,LA_T_6859505,spoof,3.9521875
16551,LA_T_6859654,bonafide,5.2430625
16552,LA_T_6859845,spoof,2.2626875
16553,LA_T_6860572,spoof,2.64475
16554,LA_T_6861216,bonafide,2.3898125
16555,LA_T_6861562,spoof,3.962875
16556,LA_T_6861945,spoof,1.2433125
16557,LA_T_6862501,spoof,4.003375
16558,LA_T_6863097,spoof,4.1689375
16559,LA_T_6863268,spoof,2.81075
16560,LA_T_6863959,spoof,3.4006875
16561,LA_T_6864430,bonafide,2.51375
16562,LA_T_6865262,spoof,2.965875
16563,LA_T_6865606,spoof,2.135625
16564,LA_T_6865631,spoof,3.989625
16565,LA_T_6866302,spoof,3.15475
16566,LA_T_6866613,spoof,2.5938125
16567,LA_T_6866998,spoof,1.7491875
16568,LA_T_6868146,spoof,4.928
16569,LA_T_6868807,spoof,4.8496875
16570,LA_T_6869036,spoof,8.740625
16571,LA_T_6869350,spoof,5.3015625
16572,LA_T_6869508,bonafide,2.391125
16573,LA_T_6869854,bonafide,4.778875
16574,LA_T_6869898,spoof,4.661125
16575,LA_T_6869984,spoof,3.02675
16576,LA_T_6870293,spoof,1.945875
16577,LA_T_6870338,spoof,2.2580625
16578,LA_T_6870438,spoof,2.2115
16579,LA_T_6871193,spoof,5.8455
16580,LA_T_6871485,spoof,4.302625
16581,LA_T_6871563,spoof,2.8115
16582,LA_T_6871811,spoof,1.84825
16583,LA_T_6872079,spoof,3.5493125
16584,LA_T_6872167,spoof,4.096375
16585,LA_T_6872654,spoof,3.2856875
16586,LA_T_6872791,spoof,2.119625
16587,LA_T_6873128,spoof,3.453875
16588,LA_T_6873245,spoof,3.28425
16589,LA_T_6873639,spoof,6.533375
16590,LA_T_6874118,spoof,2.8173125
16591,LA_T_6874231,spoof,2.6408125
16592,LA_T_6874294,spoof,1.224
16593,LA_T_6875290,spoof,5.15425
16594,LA_T_6875391,spoof,3.784125
16595,LA_T_6876243,spoof,1.741
16596,LA_T_6876935,spoof,4.079375
16597,LA_T_6877135,spoof,5.4738125
16598,LA_T_6877222,spoof,6.82775
16599,LA_T_6877312,spoof,4.2658125
16600,LA_T_6877562,spoof,5.5005
16601,LA_T_6877577,spoof,2.928
16602,LA_T_6877580,spoof,1.75875
16603,LA_T_6877652,bonafide,2.6780625
16604,LA_T_6877935,spoof,3.1503125
16605,LA_T_6878602,bonafide,3.4095
16606,LA_T_6878620,spoof,4.6678125
16607,LA_T_6878999,spoof,1.5181875
16608,LA_T_6879348,spoof,3.581625
16609,LA_T_6879992,spoof,3.649875
16610,LA_T_6880003,spoof,2.2514375
16611,LA_T_6880431,spoof,1.530375
16612,LA_T_6880499,spoof,3.0109375
16613,LA_T_6880656,spoof,4.3281875
16614,LA_T_6881453,spoof,4.3410625
16615,LA_T_6882364,spoof,2.91925
16616,LA_T_6882515,spoof,3.402125
16617,LA_T_6882882,spoof,2.8605625
16618,LA_T_6883143,spoof,4.3888125
16619,LA_T_6883605,spoof,2.2668125
16620,LA_T_6884022,spoof,3.239875
16621,LA_T_6884567,spoof,3.5366875
16622,LA_T_6884690,spoof,0.999125
16623,LA_T_6884825,spoof,2.726125
16624,LA_T_6884828,spoof,2.028
16625,LA_T_6885281,spoof,5.5819375
16626,LA_T_6885448,bonafide,2.94
16627,LA_T_6886321,spoof,5.2635625
16628,LA_T_6886380,spoof,4.30125
16629,LA_T_6886443,spoof,1.7930625
16630,LA_T_6886874,spoof,2.217
16631,LA_T_6886887,spoof,1.1940625
16632,LA_T_6887320,spoof,5.832875
16633,LA_T_6887442,spoof,2.2535
16634,LA_T_6887491,bonafide,3.6639375
16635,LA_T_6887631,spoof,2.4711875
16636,LA_T_6888023,spoof,3.538125
16637,LA_T_6888159,spoof,4.043
16638,LA_T_6888173,spoof,4.0949375
16639,LA_T_6888381,spoof,2.617375
16640,LA_T_6888647,spoof,3.6235
16641,LA_T_6889661,spoof,2.174875
16642,LA_T_6890038,spoof,2.7758125
16643,LA_T_6891260,spoof,3.387125
16644,LA_T_6892404,spoof,2.1244375
16645,LA_T_6893999,spoof,4.7661875
16646,LA_T_6894018,spoof,3.329125
16647,LA_T_6894346,spoof,2.414
16648,LA_T_6894575,spoof,3.4538125
16649,LA_T_6894683,spoof,2.89275
16650,LA_T_6894789,spoof,3.4528125
16651,LA_T_6895690,spoof,1.2648125
16652,LA_T_6896633,spoof,6.1875
16653,LA_T_6896960,spoof,4.138625
16654,LA_T_6897269,spoof,4.563875
16655,LA_T_6897344,spoof,2.6516875
16656,LA_T_6898417,spoof,5.032375
16657,LA_T_6898494,spoof,1.0381875
16658,LA_T_6899024,spoof,5.0123125
16659,LA_T_6899442,spoof,5.3586875
16660,LA_T_6899514,spoof,4.4481875
16661,LA_T_6899533,spoof,5.02375
16662,LA_T_6900004,spoof,2.5913125
16663,LA_T_6900974,spoof,2.68075
16664,LA_T_6901136,spoof,4.0789375
16665,LA_T_6901451,spoof,3.191625
16666,LA_T_6901802,spoof,6.3034375
16667,LA_T_6902307,spoof,2.2776875
16668,LA_T_6902453,spoof,2.9918125
16669,LA_T_6902662,bonafide,2.7245625
16670,LA_T_6902876,spoof,2.14225
16671,LA_T_6903114,bonafide,2.262
16672,LA_T_6903355,spoof,3.34925
16673,LA_T_6903446,spoof,3.1605625
16674,LA_T_6903817,spoof,3.998375
16675,LA_T_6903943,spoof,2.98175
16676,LA_T_6904174,spoof,1.3641875
16677,LA_T_6904229,spoof,2.5551875
16678,LA_T_6904396,spoof,5.4128125
16679,LA_T_6904501,spoof,1.2625
16680,LA_T_6904517,bonafide,2.1688125
16681,LA_T_6904969,spoof,2.5315
16682,LA_T_6905334,spoof,3.649125
16683,LA_T_6905521,spoof,4.783625
16684,LA_T_6905979,bonafide,5.2874375
16685,LA_T_6906133,bonafide,2.765875
16686,LA_T_6906616,spoof,1.5788125
16687,LA_T_6907088,spoof,1.8775625
16688,LA_T_6907658,spoof,1.632
16689,LA_T_6907973,spoof,2.1135
16690,LA_T_6907974,spoof,8.0903125
16691,LA_T_6908181,spoof,5.18375
16692,LA_T_6908589,spoof,1.8248125
16693,LA_T_6908977,spoof,3.124375
16694,LA_T_6909192,spoof,2.6580625
16695,LA_T_6909231,spoof,3.0726875
16696,LA_T_6910301,spoof,5.680875
16697,LA_T_6910340,spoof,2.5208125
16698,LA_T_6910423,spoof,6.6023125
16699,LA_T_6910450,spoof,2.935375
16700,LA_T_6910683,bonafide,3.3661875
16701,LA_T_6910737,spoof,4.34575
16702,LA_T_6910767,spoof,3.337375
16703,LA_T_6911273,spoof,3.1665625
16704,LA_T_6911547,spoof,1.6478125
16705,LA_T_6911683,spoof,3.4079375
16706,LA_T_6912074,spoof,2.5675
16707,LA_T_6912094,spoof,3.0659375
16708,LA_T_6912579,spoof,2.62275
16709,LA_T_6912624,spoof,3.3850625
16710,LA_T_6913405,spoof,2.8885
16711,LA_T_6913472,spoof,2.5511875
16712,LA_T_6914856,spoof,3.1900625
16713,LA_T_6915140,spoof,3.1874375
16714,LA_T_6915495,spoof,1.7565
16715,LA_T_6915511,spoof,2.1038125
16716,LA_T_6915746,spoof,3.3323125
16717,LA_T_6915932,spoof,1.5710625
16718,LA_T_6916165,spoof,2.6471875
16719,LA_T_6916185,spoof,2.8889375
16720,LA_T_6918070,spoof,2.3075
16721,LA_T_6918234,spoof,2.8185
